NEW ENTRY OF BENCHMARK DATA
Iterations:	1000	Size:	40000	Actual Density:	99.9975	Matrix:	0.543377	CSR_Matrix:	0.700626
Iterations:	1000	Size:	40000	Actual Density:	50	Matrix:	0.548529	CSR_Matrix:	0.354513
Iterations:	1000	Size:	40000	Actual Density:	33.3325	Matrix:	0.549157	CSR_Matrix:	0.240453
Iterations:	1000	Size:	40000	Actual Density:	25	Matrix:	0.547955	CSR_Matrix:	0.180579
Iterations:	1000	Size:	40000	Actual Density:	20	Matrix:	0.549527	CSR_Matrix:	0.145664
Iterations:	1000	Size:	40000	Actual Density:	12.5	Matrix:	0.549712	CSR_Matrix:	0.0921842
Iterations:	1000	Size:	40000	Actual Density:	10	Matrix:	0.550388	CSR_Matrix:	0.0748249
Iterations:	1000	Size:	40000	Actual Density:	5	Matrix:	0.550372	CSR_Matrix:	0.0395934
Iterations:	1000	Size:	40000	Actual Density:	3.3325	Matrix:	0.550554	CSR_Matrix:	0.0265507
Iterations:	1000	Size:	40000	Actual Density:	2	Matrix:	0.550814	CSR_Matrix:	0.0165377
Iterations:	1000	Size:	40000	Actual Density:	1.25	Matrix:	0.551636	CSR_Matrix:	0.0113667
Iterations:	1000	Size:	40000	Actual Density:	1	Matrix:	0.550845	CSR_Matrix:	0.0095675
Iterations:	1000	Size:	40000	Actual Density:	0.3325	Matrix:	0.551414	CSR_Matrix:	0.00472618
Iterations:	1000	Size:	40000	Actual Density:	0.2	Matrix:	0.551444	CSR_Matrix:	0.00384698
Iterations:	1000	Size:	40000	Actual Density:	0.1	Matrix:	0.550783	CSR_Matrix:	0.00321167
Iterations:	1000	Size:	40000	Actual Density:	0.05	Matrix:	0.550805	CSR_Matrix:	0.00288961
Iterations:	1000	Size:	40000	Actual Density:	0.01	Matrix:	0.550796	CSR_Matrix:	0.00262683
NEW ENTRY OF BENCHMARK DATA
Iterations:	500	Size:	160000	Actual Density:	99.9994	Matrix:	2.13572	CSR_Matrix:	2.72999
Iterations:	500	Size:	160000	Actual Density:	50	Matrix:	2.13924	CSR_Matrix:	1.37433
Iterations:	500	Size:	160000	Actual Density:	33.3331	Matrix:	2.13187	CSR_Matrix:	0.919823
Iterations:	500	Size:	160000	Actual Density:	25	Matrix:	2.13312	CSR_Matrix:	0.691552
Iterations:	500	Size:	160000	Actual Density:	20	Matrix:	2.13497	CSR_Matrix:	0.5549
Iterations:	500	Size:	160000	Actual Density:	12.5	Matrix:	2.13445	CSR_Matrix:	0.349678
Iterations:	500	Size:	160000	Actual Density:	10	Matrix:	2.14102	CSR_Matrix:	0.282154
Iterations:	500	Size:	160000	Actual Density:	5	Matrix:	2.13543	CSR_Matrix:	0.144651
Iterations:	500	Size:	160000	Actual Density:	3.33312	Matrix:	2.13433	CSR_Matrix:	0.0987392
Iterations:	500	Size:	160000	Actual Density:	2	Matrix:	2.30539	CSR_Matrix:	0.070796
Iterations:	500	Size:	160000	Actual Density:	1.25	Matrix:	2.47595	CSR_Matrix:	0.044625
Iterations:	500	Size:	160000	Actual Density:	1	Matrix:	2.44086	CSR_Matrix:	0.0359764
Iterations:	500	Size:	160000	Actual Density:	0.333125	Matrix:	2.42774	CSR_Matrix:	0.0152413
Iterations:	500	Size:	160000	Actual Density:	0.2	Matrix:	2.41241	CSR_Matrix:	0.011114
Iterations:	500	Size:	160000	Actual Density:	0.1	Matrix:	2.41882	CSR_Matrix:	0.00827798
Iterations:	500	Size:	160000	Actual Density:	0.05	Matrix:	2.41059	CSR_Matrix:	0.00664354
